date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:30:06	791/791	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/file-archive.svg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/file-archive.svg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:07	545/545	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/file-powerpoint.svg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/file-powerpoint.svg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:07	687/687	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/file-excel.svg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/file-excel.svg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:07	743/743	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/external-link-blue.svg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/external-link-blue.svg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:07	743/743	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/external-link-light.svg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/external-link-light.svg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:08	1098/1098	---M--	200	added ('OK')	image/png	etag:%22c128978caf676427d0b126ff83ca3104%22	https://static.nd.edu/images/brandbar/dept-nd-white.png	C:/My%20Web%20Sites/NDDashbard/static.nd.edu/images/brandbar/dept-nd-white.png	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:08	2601/2601	---M--	200	added ('OK')	image/png	etag:%2268126edc2896f46d5b9068750c9d7397%22	https://static.nd.edu/images/brandbar/dept-nd-white@2x.png	C:/My%20Web%20Sites/NDDashbard/static.nd.edu/images/brandbar/dept-nd-white@2x.png	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:08	29280/29280	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-campus-1200.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-campus-1200.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:08	34496/34496	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-campus-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-campus-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:08	25111/25111	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-cells-800.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-cells-800.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:09	24099/24099	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-clover-800.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-clover-800.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:09	42580/42580	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-diagonal-800.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-diagonal-800.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:10	42724/42724	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-flow-800.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-flow-800.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:10	33432/33432	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-geometric-800.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-geometric-800.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:10	10004/10004	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-honeycomb-800.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-honeycomb-800.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:10	17291/17291	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-linework-800.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-linework-800.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:10	20205/20205	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-main-building-800.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-main-building-800.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:11	43911/43911	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-molecule-800.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-molecule-800.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:11	42203/42203	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-network-800.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-network-800.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:11	8719/8719	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-plaid-800.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-plaid-800.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:11	2343/2343	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-circuit-ptn.png	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-circuit-ptn.png	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:11	727/727	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-cube-ptn.png	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-cube-ptn.png	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:12	1203/1203	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-dome-ptn.png	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-dome-ptn.png	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:12	340/340	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-graph-paper-ptn.png	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-graph-paper-ptn.png	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:12	1070/1070	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-starcross-ptn.png	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-starcross-ptn.png	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:12	41177/41177	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-textile-ptn.png	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-textile-ptn.png	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:12	36880/36880	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-topography-ptn.png	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-topography-ptn.png	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:13	21708/21708	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-waves-ptn.png	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-waves-ptn.png	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:13	34968/34968	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-faith-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-faith-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:13	17676/17676	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-global-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-global-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:13	71732/71732	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-mosaic-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-mosaic-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:14	15233/15233	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-research-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-research-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:14	191389/191389	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-students-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-students-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:14	56579/56579	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-tech-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-tech-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:14	183381/183381	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-vinewall-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-vinewall-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:14	38742/38742	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-cells-1200.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-cells-1200.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:15	46339/46339	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-clover-1200.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-clover-1200.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:15	71864/71864	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-diagonal-1200.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-diagonal-1200.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:15	93031/93031	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-flow-1200.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-flow-1200.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:15	55704/55704	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-geometric-1200.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-geometric-1200.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:15	14950/14950	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-honeycomb-1200.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-honeycomb-1200.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:16	33585/33585	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-linework-1200.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-linework-1200.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:16	33906/33906	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-main-building-1200.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-main-building-1200.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:16	88132/88132	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-molecule-1200.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-molecule-1200.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:16	78804/78804	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-network-1200.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-network-1200.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:16	12927/12927	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-plaid-1200.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-plaid-1200.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:17	45032/45032	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-cells-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-cells-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:17	55909/55909	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-clover-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-clover-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:17	91422/91422	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-diagonal-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-diagonal-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:17	129046/129046	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-flow-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-flow-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:17	63762/63762	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-geometric-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-geometric-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:18	17915/17915	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-honeycomb-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-honeycomb-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:18	38708/38708	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-main-building-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-main-building-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
12:30:18	110033/110033	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Aug%202020%2015:27:24%20GMT	https://here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-molecule-1600.jpg	C:/My%20Web%20Sites/NDDashbard/here.nd.edu/stylesheets/themes/ndt/v3/images/hdr-molecule-1600.jpg	(from https://here.nd.edu/stylesheets/themes/ndt/v3/ndt.css)
